target_index,target_total,target,model_order,pdb_model_id,csv_model,pdb_id,score,predicted_fnat,dockq,fnat,lrms,irms,classification,identification
4,113,S-T029.1,20,401,10,S-T029.1_model_19,1.737,1.737,0.0119,0.0,49.1479,18.2416,incorrect,T29_S02.M10
4,113,S-T029.1,3,384,3,S-T029.1_model_2,1.38,1.38,0.0649,0.0612,23.9998,9.9648,incorrect,T29_S01.M03
4,113,S-T029.1,21,402,1,S-T029.1_model_20,1.006,1.006,0.0387,0.0,25.4541,11.8374,incorrect,T29_S03.M01
4,113,S-T029.1,22,403,2,S-T029.1_model_21,0.803,0.803,0.0555,0.0204,22.3305,10.6604,incorrect,T29_S03.M02
4,113,S-T029.1,23,404,3,S-T029.1_model_22,1.167,1.167,0.0071,0.0,67.3784,20.1031,incorrect,T29_S03.M03
4,113,S-T029.1,24,405,4,S-T029.1_model_23,0.951,0.951,0.0172,0.0,42.4165,13.1133,incorrect,T29_S03.M04
4,113,S-T029.1,25,406,5,S-T029.1_model_24,0.93,0.93,0.0279,0.0,29.9993,15.462,incorrect,T29_S03.M05
4,113,S-T029.1,26,407,1,S-T029.1_model_25,1.15,1.15,0.0071,0.0,65.9325,20.9934,incorrect,T29_S04.M01
4,113,S-T029.1,27,408,2,S-T029.1_model_26,1.503,1.503,0.0068,0.0,67.5781,21.2464,incorrect,T29_S04.M02
4,113,S-T029.1,28,409,3,S-T029.1_model_27,0.734,0.734,0.0077,0.0,62.8549,21.1568,incorrect,T29_S04.M03
4,113,S-T029.1,29,410,4,S-T029.1_model_28,1.321,1.321,0.0408,0.0,24.8871,11.1434,incorrect,T29_S04.M04
4,113,S-T029.1,30,411,5,S-T029.1_model_29,0.957,0.957,0.0063,0.0,70.8678,22.0071,incorrect,T29_S04.M05
4,113,S-T029.1,4,385,4,S-T029.1_model_3,1.459,1.459,0.0921,0.1224,22.4323,8.7735,incorrect,T29_S01.M04
4,113,S-T029.1,31,412,6,S-T029.1_model_30,0.995,0.995,0.7196,0.6923,3.9192,1.1204,medium,T29_S04.M06
4,113,S-T029.1,32,413,7,S-T029.1_model_31,0.739,0.739,0.0354,0.0,26.4931,13.1012,incorrect,T29_S04.M07
4,113,S-T029.1,33,414,8,S-T029.1_model_32,0.697,0.697,0.1042,0.1026,18.8595,7.2323,incorrect,T29_S04.M08
4,113,S-T029.1,34,415,9,S-T029.1_model_33,0.826,0.826,0.5972,0.5306,4.5909,1.5397,medium,T29_S04.M09
4,113,S-T029.1,35,416,10,S-T029.1_model_34,0.723,0.723,0.2821,0.3077,11.6651,3.0793,acceptable,T29_S04.M10
4,113,S-T029.1,36,417,1,S-T029.1_model_35,1.534,1.534,0.0208,0.0204,51.7742,11.8604,incorrect,T29_S06.M01
4,113,S-T029.1,37,418,2,S-T029.1_model_36,2.11,2.11,0.0067,0.0,66.7187,22.9696,incorrect,T29_S06.M02
4,113,S-T029.1,38,419,3,S-T029.1_model_37,1.974,1.974,0.0219,0.0,34.622,15.9599,incorrect,T29_S06.M03
4,113,S-T029.1,39,420,4,S-T029.1_model_38,1.114,1.114,0.0093,0.0,56.6173,19.5448,incorrect,T29_S06.M04
4,113,S-T029.1,40,421,5,S-T029.1_model_39,1.624,1.624,0.0131,0.0,46.0897,18.815,incorrect,T29_S06.M05
4,113,S-T029.1,5,386,5,S-T029.1_model_4,1.053,1.053,0.0655,0.0612,24.012,9.5855,incorrect,T29_S01.M05
4,113,S-T029.1,41,422,6,S-T029.1_model_40,1.892,1.892,0.0075,0.0,64.1268,20.7325,incorrect,T29_S06.M06
4,113,S-T029.1,42,423,7,S-T029.1_model_41,2.175,2.175,0.0592,0.0,20.3121,8.7307,incorrect,T29_S06.M07
4,113,S-T029.1,43,424,8,S-T029.1_model_42,2.529,2.529,0.0055,0.0,76.8467,22.6816,incorrect,T29_S06.M08
4,113,S-T029.1,44,425,9,S-T029.1_model_43,1.298,1.298,0.0101,0.0,59.7493,14.5949,incorrect,T29_S06.M09
4,113,S-T029.1,45,426,10,S-T029.1_model_44,1.152,1.152,0.0151,0.0,46.2169,13.3523,incorrect,T29_S06.M10
4,113,S-T029.1,46,427,1,S-T029.1_model_45,1.131,1.131,0.6067,0.6327,5.436,1.5681,medium,T29_S07.M01
4,113,S-T029.1,47,428,2,S-T029.1_model_46,1.352,1.352,0.6914,0.6939,4.1222,1.3013,medium,T29_S07.M02
4,113,S-T029.1,48,429,3,S-T029.1_model_47,1.09,1.09,0.4392,0.4694,7.8463,2.2472,acceptable,T29_S07.M03
4,113,S-T029.1,49,430,4,S-T029.1_model_48,0.896,0.896,0.0502,0.0204,24.5501,9.7334,incorrect,T29_S07.M04
4,113,S-T029.1,50,431,5,S-T029.1_model_49,1.772,1.772,0.008,0.0,65.274,17.5403,incorrect,T29_S07.M05
4,113,S-T029.1,6,387,6,S-T029.1_model_5,1.309,1.309,0.072,0.0612,21.9783,9.4314,incorrect,T29_S01.M06
4,113,S-T029.1,51,432,6,S-T029.1_model_50,1.283,1.283,0.4358,0.4082,6.2519,2.5969,acceptable,T29_S07.M06
4,113,S-T029.1,52,433,7,S-T029.1_model_51,1.242,1.242,0.0061,0.0,74.4848,20.0657,incorrect,T29_S07.M07
4,113,S-T029.1,53,434,8,S-T029.1_model_52,1.106,1.106,0.009,0.0,57.9353,19.3612,incorrect,T29_S07.M08
4,113,S-T029.1,54,435,9,S-T029.1_model_53,1.058,1.058,0.0318,0.0,28.6796,12.3487,incorrect,T29_S07.M09
4,113,S-T029.1,55,436,10,S-T029.1_model_54,1.37,1.37,0.006,0.0,69.1312,27.2013,incorrect,T29_S07.M10
4,113,S-T029.1,56,437,1,S-T029.1_model_55,0.191,0.191,0.0335,0.0,26.7332,15.9995,incorrect,T29_S08.M01
4,113,S-T029.1,57,438,2,S-T029.1_model_56,0.437,0.437,0.0109,0.0,52.8568,17.4137,incorrect,T29_S08.M02
4,113,S-T029.1,58,439,3,S-T029.1_model_57,0.252,0.252,0.0283,0.0,29.4234,16.8091,incorrect,T29_S08.M03
4,113,S-T029.1,59,440,4,S-T029.1_model_58,0.773,0.773,0.037,0.0,25.6256,13.5974,incorrect,T29_S08.M04
4,113,S-T029.1,60,441,5,S-T029.1_model_59,0.085,0.085,0.0248,0.0,31.6829,17.4792,incorrect,T29_S08.M05
4,113,S-T029.1,7,388,7,S-T029.1_model_6,1.76,1.76,0.0049,0.0,80.0027,24.6931,incorrect,T29_S01.M07
4,113,S-T029.1,61,442,6,S-T029.1_model_60,0.963,0.963,0.0085,0.0,66.3504,15.4009,incorrect,T29_S08.M06
4,113,S-T029.1,62,443,7,S-T029.1_model_61,0.038,0.038,0.0049,0.0,82.0773,23.3929,incorrect,T29_S08.M07
4,113,S-T029.1,63,444,8,S-T029.1_model_62,1.448,1.448,0.0157,0.0,50.4893,10.6327,incorrect,T29_S08.M08
4,113,S-T029.1,64,445,9,S-T029.1_model_63,0.82,0.82,0.025,0.0,32.738,13.6304,incorrect,T29_S08.M09
4,113,S-T029.1,65,446,10,S-T029.1_model_64,0.42,0.42,0.0043,0.0,86.4157,25.7347,incorrect,T29_S08.M10
4,113,S-T029.1,66,447,1,S-T029.1_model_65,1.056,1.056,0.4423,0.4082,6.223,2.4806,acceptable,T29_S09.M01
4,113,S-T029.1,67,448,2,S-T029.1_model_66,1.034,1.034,0.5928,0.5918,5.4344,1.5718,medium,T29_S09.M02
4,113,S-T029.1,68,449,3,S-T029.1_model_67,1.142,1.142,0.4537,0.449,6.3723,2.4554,acceptable,T29_S09.M03
4,113,S-T029.1,69,450,4,S-T029.1_model_68,1.176,1.176,0.71,0.7755,4.7724,1.2399,medium,T29_S09.M04
4,113,S-T029.1,70,451,5,S-T029.1_model_69,1.187,1.187,0.3748,0.3673,7.967,2.7865,acceptable,T29_S09.M05
4,113,S-T029.1,8,389,8,S-T029.1_model_7,1.186,1.186,0.3748,0.3673,7.967,2.7864,acceptable,T29_S01.M08
4,113,S-T029.1,71,452,6,S-T029.1_model_70,1.479,1.479,0.7571,0.7959,4.1466,1.0584,medium,T29_S09.M06
4,113,S-T029.1,72,453,7,S-T029.1_model_71,1.148,1.148,0.6298,0.6327,4.4179,1.5944,medium,T29_S09.M07
4,113,S-T029.1,73,454,8,S-T029.1_model_72,0.951,0.951,0.0339,0.0204,33.3474,10.4546,incorrect,T29_S09.M08
4,113,S-T029.1,74,455,9,S-T029.1_model_73,0.874,0.874,0.6093,0.5306,4.5322,1.4452,medium,T29_S09.M09
4,113,S-T029.1,75,456,10,S-T029.1_model_74,1.058,1.058,0.4394,0.4694,7.8439,2.2453,acceptable,T29_S09.M10
4,113,S-T029.1,76,457,1,S-T029.1_model_75,1.114,1.114,0.0093,0.0,56.6173,19.5448,incorrect,T29_S10.M01
4,113,S-T029.1,77,458,2,S-T029.1_model_76,1.384,1.384,0.0072,0.0,65.7267,20.8546,incorrect,T29_S10.M02
4,113,S-T029.1,78,459,3,S-T029.1_model_77,1.892,1.892,0.0075,0.0,64.1268,20.7325,incorrect,T29_S10.M03
4,113,S-T029.1,79,460,4,S-T029.1_model_78,1.385,1.385,0.0076,0.0,62.6699,22.0122,incorrect,T29_S10.M04
4,113,S-T029.1,80,461,5,S-T029.1_model_79,2.11,2.11,0.0067,0.0,66.7187,22.9696,incorrect,T29_S10.M05
4,113,S-T029.1,9,390,9,S-T029.1_model_8,0.665,0.665,0.1161,0.1224,18.4239,6.5077,incorrect,T29_S01.M09
4,113,S-T029.1,81,462,6,S-T029.1_model_80,1.974,1.974,0.0219,0.0,34.622,15.9599,incorrect,T29_S10.M06
4,113,S-T029.1,82,463,7,S-T029.1_model_81,1.331,1.331,0.0067,0.0,67.7564,21.9005,incorrect,T29_S10.M07
4,113,S-T029.1,83,464,8,S-T029.1_model_82,1.567,1.567,0.0212,0.0,37.6136,12.1357,incorrect,T29_S10.M08
4,113,S-T029.1,84,465,9,S-T029.1_model_83,1.322,1.322,0.0061,0.0,69.9579,23.9749,incorrect,T29_S10.M09
4,113,S-T029.1,85,466,10,S-T029.1_model_84,1.372,1.372,0.0066,0.0,67.0283,23.9105,incorrect,T29_S10.M10
4,113,S-T029.1,86,467,1,S-T029.1_model_85,1.87,1.87,0.0549,0.0,21.3966,8.7556,incorrect,T29_S11.M01
4,113,S-T029.1,87,468,2,S-T029.1_model_86,2.192,2.192,0.0077,0.0,63.3581,20.4267,incorrect,T29_S11.M02
4,113,S-T029.1,88,469,3,S-T029.1_model_87,1.275,1.275,0.0072,0.0,65.7218,20.8498,incorrect,T29_S11.M03
4,113,S-T029.1,89,470,4,S-T029.1_model_88,1.603,1.603,0.0077,0.0,66.4968,17.7128,incorrect,T29_S11.M04
4,113,S-T029.1,90,471,5,S-T029.1_model_89,0.799,0.799,0.0067,0.0,67.7816,21.772,incorrect,T29_S11.M05
4,113,S-T029.1,10,391,10,S-T029.1_model_9,0.788,0.788,0.0283,0.0,29.8555,15.0437,incorrect,T29_S01.M10
4,113,S-T029.1,91,472,6,S-T029.1_model_90,1.427,1.427,0.4768,0.5102,6.2095,2.4773,acceptable,T29_S11.M06
4,113,S-T029.1,92,473,7,S-T029.1_model_91,1.593,1.593,0.0062,0.0,74.0434,19.7833,incorrect,T29_S11.M07
4,113,S-T029.1,93,474,8,S-T029.1_model_92,0.948,0.948,0.4489,0.5102,8.1443,2.2113,acceptable,T29_S11.M08
4,113,S-T029.1,94,475,9,S-T029.1_model_93,1.665,1.665,0.0069,0.0,69.3842,19.2911,incorrect,T29_S11.M09
4,113,S-T029.1,95,476,10,S-T029.1_model_94,1.73,1.73,0.0077,0.0,62.1154,21.7814,incorrect,T29_S11.M10
4,113,S-T029.1,96,477,1,S-T029.1_model_95,0.848,0.848,0.031,0.0,29.1894,12.2229,incorrect,T29_S12.M01
4,113,S-T029.1,97,478,2,S-T029.1_model_96,1.974,1.974,0.0219,0.0,34.622,15.9599,incorrect,T29_S12.M02
4,113,S-T029.1,98,479,3,S-T029.1_model_97,1.056,1.056,0.4423,0.4082,6.223,2.4805,acceptable,T29_S12.M03
4,113,S-T029.1,99,480,4,S-T029.1_model_98,1.097,1.097,0.7768,0.7143,2.5242,0.9886,high,T29_S12.M04
4,113,S-T029.1,100,481,5,S-T029.1_model_99,2.175,2.175,0.0592,0.0,20.3121,8.7307,incorrect,T29_S12.M05
5,113,S-T030.1,1,351,1,S-T030.1_model_0,0.048,0.048,0.0103,0.0,54.0457,18.3163,incorrect,T30_S01.M01
5,113,S-T030.1,2,352,2,S-T030.1_model_1,2.265,2.265,0.0156,0.0,43.5435,14.9577,incorrect,T30_S01.M02
5,113,S-T030.1,11,361,1,S-T030.1_model_10,1.377,1.377,0.0268,0.0,34.2802,9.8948,incorrect,T30_S02.M01
5,113,S-T030.1,101,451,10,S-T030.1_model_100,0.97,0.97,0.0851,0.0476,17.4238,11.9108,incorrect,T30_S16.M10
5,113,S-T030.1,102,452,1,S-T030.1_model_101,1.964,1.964,0.0133,0.0,47.4055,16.077,incorrect,T30_S18.M01
5,113,S-T030.1,103,453,2,S-T030.1_model_102,1.062,1.062,0.0149,0.0,44.4202,15.367,incorrect,T30_S18.M02
5,113,S-T030.1,104,454,3,S-T030.1_model_103,1.085,1.085,0.0221,0.0,36.6116,12.1345,incorrect,T30_S18.M03
5,113,S-T030.1,105,455,4,S-T030.1_model_104,0.544,0.544,0.0214,0.0,37.4572,12.0664,incorrect,T30_S18.M04
5,113,S-T030.1,106,456,5,S-T030.1_model_105,0.973,0.973,0.0113,0.0,52.8403,16.0674,incorrect,T30_S18.M05
5,113,S-T030.1,107,457,6,S-T030.1_model_106,0.891,0.891,0.0107,0.0,54.6279,16.18,incorrect,T30_S18.M06
5,113,S-T030.1,108,458,7,S-T030.1_model_107,0.801,0.801,0.0121,0.0,49.8778,16.6706,incorrect,T30_S18.M07
5,113,S-T030.1,109,459,8,S-T030.1_model_108,0.66,0.66,0.0208,0.0,35.9788,15.3367,incorrect,T30_S18.M08
5,113,S-T030.1,110,460,9,S-T030.1_model_109,1.18,1.18,0.0158,0.0,43.002,15.1527,incorrect,T30_S18.M09
5,113,S-T030.1,12,362,2,S-T030.1_model_11,1.976,1.976,0.0129,0.0,47.0786,17.74,incorrect,T30_S02.M02
5,113,S-T030.1,111,461,10,S-T030.1_model_110,2.436,2.436,0.0158,0.0,43.2441,14.858,incorrect,T30_S18.M10
5,113,S-T030.1,112,462,1,S-T030.1_model_111,1.237,1.237,0.0406,0.0,24.3607,12.9693,incorrect,T30_S19.M01
5,113,S-T030.1,113,463,2,S-T030.1_model_112,1.075,1.075,0.1367,0.2045,18.6516,8.0536,incorrect,T30_S19.M02
5,113,S-T030.1,114,464,3,S-T030.1_model_113,0.848,0.848,0.0637,0.0455,21.7772,12.8659,incorrect,T30_S19.M03
5,113,S-T030.1,115,465,4,S-T030.1_model_114,1.184,1.184,0.0859,0.0682,18.4272,12.6005,incorrect,T30_S19.M04
5,113,S-T030.1,116,466,5,S-T030.1_model_115,0.351,0.351,0.0487,0.0,22.2275,10.9381,incorrect,T30_S19.M05
5,113,S-T030.1,117,467,6,S-T030.1_model_116,0.463,0.463,0.0114,0.0,52.9819,15.616,incorrect,T30_S19.M06
5,113,S-T030.1,118,468,7,S-T030.1_model_117,0.75,0.75,0.0837,0.0909,21.5067,9.3355,incorrect,T30_S19.M07
5,113,S-T030.1,119,469,8,S-T030.1_model_118,0.579,0.579,0.033,0.0,27.4634,13.9192,incorrect,T30_S19.M08
5,113,S-T030.1,120,470,9,S-T030.1_model_119,0.597,0.597,0.1457,0.0455,12.5254,5.2187,incorrect,T30_S19.M09
5,113,S-T030.1,13,363,3,S-T030.1_model_12,1.212,1.212,0.0101,0.0,57.5012,15.9041,incorrect,T30_S02.M03
5,113,S-T030.1,121,471,10,S-T030.1_model_120,0.859,0.859,0.0159,0.0,43.4227,14.4133,incorrect,T30_S19.M10
5,113,S-T030.1,122,472,1,S-T030.1_model_121,1.323,1.323,0.1069,0.0909,16.7567,9.3185,incorrect,T30_S21.M01
5,113,S-T030.1,123,473,2,S-T030.1_model_122,0.258,0.258,0.0142,0.0,45.4987,15.7628,incorrect,T30_S21.M02
5,113,S-T030.1,124,474,3,S-T030.1_model_123,0.114,0.114,0.009,0.0,58.0978,19.2292,incorrect,T30_S21.M03
5,113,S-T030.1,125,475,4,S-T030.1_model_124,0.329,0.329,0.0583,0.0,19.9135,10.2809,incorrect,T30_S21.M04
5,113,S-T030.1,126,476,5,S-T030.1_model_125,0.559,0.559,0.061,0.0227,21.5304,9.2992,incorrect,T30_S21.M05
5,113,S-T030.1,127,477,6,S-T030.1_model_126,1.053,1.053,0.0776,0.0682,20.0507,13.4095,incorrect,T30_S21.M06
5,113,S-T030.1,128,478,7,S-T030.1_model_127,0.865,0.865,0.0701,0.0455,22.5325,7.319,incorrect,T30_S21.M07
5,113,S-T030.1,129,479,8,S-T030.1_model_128,0.859,0.859,0.0953,0.1136,21.8518,7.2554,incorrect,T30_S21.M08
5,113,S-T030.1,130,480,9,S-T030.1_model_129,0.245,0.245,0.0258,0.0,31.7463,14.5941,incorrect,T30_S21.M09
5,113,S-T030.1,14,364,4,S-T030.1_model_13,1.127,1.127,0.0183,0.0,39.292,14.8465,incorrect,T30_S02.M04
5,113,S-T030.1,131,481,10,S-T030.1_model_130,0.067,0.067,0.0517,0.0,21.0869,12.014,incorrect,T30_S21.M10
5,113,S-T030.1,15,365,5,S-T030.1_model_14,1.31,1.31,0.0194,0.0,38.1528,14.3106,incorrect,T30_S02.M05
5,113,S-T030.1,16,366,6,S-T030.1_model_15,1.604,1.604,0.0098,0.0,55.7043,18.2757,incorrect,T30_S02.M06
5,113,S-T030.1,17,367,7,S-T030.1_model_16,1.575,1.575,0.0185,0.0,39.8949,13.6183,incorrect,T30_S02.M07
5,113,S-T030.1,18,368,8,S-T030.1_model_17,0.66,0.66,0.0156,0.0,46.5122,12.4049,incorrect,T30_S02.M08
5,113,S-T030.1,19,369,9,S-T030.1_model_18,0.4,0.4,0.0104,0.0,55.7936,16.3148,incorrect,T30_S02.M09
5,113,S-T030.1,20,370,10,S-T030.1_model_19,0.677,0.677,0.0124,0.0,51.9496,14.2341,incorrect,T30_S02.M10
5,113,S-T030.1,3,353,3,S-T030.1_model_2,1.009,1.009,0.0951,0.1136,20.4291,9.5614,incorrect,T30_S01.M03
5,113,S-T030.1,21,371,1,S-T030.1_model_20,2.223,2.223,0.0156,0.0,43.5435,14.9577,incorrect,T30_S03.M01
5,113,S-T030.1,22,372,2,S-T030.1_model_21,2.121,2.121,0.0245,0.0,34.0328,12.25,incorrect,T30_S03.M02
5,113,S-T030.1,23,373,3,S-T030.1_model_22,1.604,1.604,0.012,0.0,50.3575,16.27,incorrect,T30_S03.M03
5,113,S-T030.1,24,374,4,S-T030.1_model_23,1.355,1.355,0.0207,0.0,37.0494,13.4977,incorrect,T30_S03.M04
5,113,S-T030.1,25,375,5,S-T030.1_model_24,1.861,1.861,0.012,0.0,50.4334,16.2309,incorrect,T30_S03.M05
5,113,S-T030.1,26,376,6,S-T030.1_model_25,1.181,1.181,0.0234,0.0,34.403,13.2407,incorrect,T30_S03.M06
5,113,S-T030.1,27,377,7,S-T030.1_model_26,1.165,1.165,0.0405,0.0,25.2984,10.4635,incorrect,T30_S03.M07
5,113,S-T030.1,28,378,8,S-T030.1_model_27,0.87,0.87,0.018,0.0,41.484,12.6722,incorrect,T30_S03.M08
5,113,S-T030.1,29,379,9,S-T030.1_model_28,1.042,1.042,0.0147,0.0,44.7891,15.442,incorrect,T30_S03.M09
5,113,S-T030.1,30,380,10,S-T030.1_model_29,1.532,1.532,0.0112,0.0,51.4262,17.8992,incorrect,T30_S03.M10
5,113,S-T030.1,4,354,4,S-T030.1_model_3,1.976,1.976,0.0129,0.0,47.0786,17.74,incorrect,T30_S01.M04
5,113,S-T030.1,31,381,1,S-T030.1_model_30,1.943,1.943,0.0155,0.0,43.5661,14.9603,incorrect,T30_S05.M01
5,113,S-T030.1,32,382,2,S-T030.1_model_31,1.86,1.86,0.0245,0.0,34.051,12.253,incorrect,T30_S05.M02
5,113,S-T030.1,33,383,3,S-T030.1_model_32,1.242,1.242,0.0404,0.0,25.3305,10.4704,incorrect,T30_S05.M03
5,113,S-T030.1,34,384,4,S-T030.1_model_33,0.957,0.957,0.0181,0.0,41.3998,12.655,incorrect,T30_S05.M04
5,113,S-T030.1,35,385,5,S-T030.1_model_34,1.481,1.481,0.0401,0.0455,33.624,12.306,incorrect,T30_S05.M05
5,113,S-T030.1,36,386,6,S-T030.1_model_35,1.258,1.258,0.0671,0.0,18.1746,10.0391,incorrect,T30_S05.M06
5,113,S-T030.1,37,387,7,S-T030.1_model_36,2.083,2.083,0.0317,0.0227,34.314,12.3601,incorrect,T30_S05.M07
5,113,S-T030.1,38,388,8,S-T030.1_model_37,1.078,1.078,0.0244,0.0,34.1028,12.2621,incorrect,T30_S05.M08
5,113,S-T030.1,39,389,9,S-T030.1_model_38,1.184,1.184,0.0531,0.0,20.729,12.0015,incorrect,T30_S05.M09
5,113,S-T030.1,40,390,10,S-T030.1_model_39,1.418,1.418,0.0206,0.0,38.1204,12.3416,incorrect,T30_S05.M10
5,113,S-T030.1,5,355,5,S-T030.1_model_4,1.354,1.354,0.0671,0.0,18.1846,10.0382,incorrect,T30_S01.M05
5,113,S-T030.1,41,391,1,S-T030.1_model_40,0.929,0.929,0.0794,0.0682,19.9208,11.7453,incorrect,T30_S09.M01
5,113,S-T030.1,42,392,2,S-T030.1_model_41,1.343,1.343,0.1234,0.1818,19.2708,9.2442,incorrect,T30_S09.M02
5,113,S-T030.1,43,393,3,S-T030.1_model_42,1.521,1.521,0.086,0.0682,18.3733,12.8163,incorrect,T30_S09.M03
5,113,S-T030.1,44,394,4,S-T030.1_model_43,0.936,0.936,0.1038,0.1136,18.3632,10.149,incorrect,T30_S09.M04
5,113,S-T030.1,45,395,5,S-T030.1_model_44,1.154,1.154,0.0718,0.0455,19.7383,12.7976,incorrect,T30_S09.M05
5,113,S-T030.1,46,396,6,S-T030.1_model_45,0.945,0.945,0.0253,0.0,35.0794,10.3868,incorrect,T30_S09.M06
5,113,S-T030.1,47,397,7,S-T030.1_model_46,1.279,1.279,0.0303,0.0,31.6288,9.6717,incorrect,T30_S09.M07
5,113,S-T030.1,48,398,8,S-T030.1_model_47,1.18,1.18,0.0956,0.0909,18.082,12.1833,incorrect,T30_S09.M08
5,113,S-T030.1,49,399,9,S-T030.1_model_48,0.796,0.796,0.1104,0.1136,17.3897,9.3911,incorrect,T30_S09.M09
5,113,S-T030.1,50,400,10,S-T030.1_model_49,1.445,1.445,0.0951,0.0909,18.1509,12.3693,incorrect,T30_S09.M10
5,113,S-T030.1,6,356,6,S-T030.1_model_5,0.4,0.4,0.0104,0.0,55.7936,16.3148,incorrect,T30_S01.M06
5,113,S-T030.1,51,401,1,S-T030.1_model_50,0.929,0.929,0.0794,0.0682,19.9208,11.7453,incorrect,T30_S10.M01
5,113,S-T030.1,52,402,2,S-T030.1_model_51,0.594,0.594,0.0113,0.0,54.0362,15.1009,incorrect,T30_S10.M02
5,113,S-T030.1,53,403,3,S-T030.1_model_52,1.566,1.566,0.0987,0.1136,19.4935,9.8657,incorrect,T30_S10.M03
5,113,S-T030.1,54,404,4,S-T030.1_model_53,0.243,0.243,0.0104,0.0,53.0288,19.2245,incorrect,T30_S10.M04
5,113,S-T030.1,55,405,5,S-T030.1_model_54,0.493,0.493,0.0116,0.0,49.6877,18.9588,incorrect,T30_S10.M05
5,113,S-T030.1,56,406,6,S-T030.1_model_55,1.615,1.615,0.0107,0.0,52.979,17.6795,incorrect,T30_S10.M06
5,113,S-T030.1,57,407,7,S-T030.1_model_56,1.268,1.268,0.0188,0.0,40.3188,12.6808,incorrect,T30_S10.M07
5,113,S-T030.1,58,408,8,S-T030.1_model_57,1.447,1.447,0.0114,0.0,53.3613,15.3343,incorrect,T30_S10.M08
5,113,S-T030.1,59,409,9,S-T030.1_model_58,1.862,1.862,0.012,0.0,50.4334,16.2309,incorrect,T30_S10.M09
5,113,S-T030.1,60,410,10,S-T030.1_model_59,0.705,0.705,0.0139,0.0,65.265,9.3517,incorrect,T30_S10.M10
5,113,S-T030.1,7,357,7,S-T030.1_model_6,1.042,1.042,0.0839,0.0455,20.0896,6.2594,incorrect,T30_S01.M07
5,113,S-T030.1,61,411,1,S-T030.1_model_60,0.374,0.374,0.0088,0.0,58.5257,19.8198,incorrect,T30_S11.M01
5,113,S-T030.1,62,412,2,S-T030.1_model_61,0.766,0.766,0.0092,0.0,60.1369,16.6302,incorrect,T30_S11.M02
5,113,S-T030.1,63,413,3,S-T030.1_model_62,0.66,0.66,0.0133,0.0,48.773,14.698,incorrect,T30_S11.M03
5,113,S-T030.1,64,414,4,S-T030.1_model_63,0.245,0.245,0.0258,0.0,31.7463,14.5941,incorrect,T30_S11.M04
5,113,S-T030.1,65,415,5,S-T030.1_model_64,1.336,1.336,0.0378,0.0,25.8811,11.7159,incorrect,T30_S11.M05
5,113,S-T030.1,66,416,6,S-T030.1_model_65,0.501,0.501,0.0068,0.0,65.5677,23.7678,incorrect,T30_S11.M06
5,113,S-T030.1,67,417,7,S-T030.1_model_66,0.799,0.799,0.1263,0.1818,20.3782,6.6184,incorrect,T30_S11.M07
5,113,S-T030.1,68,418,8,S-T030.1_model_67,0.617,0.617,0.024,0.0,33.4569,14.0806,incorrect,T30_S11.M08
5,113,S-T030.1,69,419,9,S-T030.1_model_68,0.376,0.376,0.0201,0.0,37.835,13.5471,incorrect,T30_S11.M09
5,113,S-T030.1,70,420,10,S-T030.1_model_69,0.557,0.557,0.0349,0.0,27.8462,10.6717,incorrect,T30_S11.M10
5,113,S-T030.1,8,358,8,S-T030.1_model_7,1.068,1.068,0.0859,0.0682,18.3897,12.8458,incorrect,T30_S01.M08
5,113,S-T030.1,71,421,1,S-T030.1_model_70,0.87,0.87,0.0104,0.0,55.6223,16.319,incorrect,T30_S12.M01
5,113,S-T030.1,72,422,2,S-T030.1_model_71,0.766,0.766,0.0197,0.0,36.8861,15.9663,incorrect,T30_S12.M02
5,113,S-T030.1,73,423,3,S-T030.1_model_72,0.8,0.8,0.0519,0.0,21.3905,10.711,incorrect,T30_S12.M03
5,113,S-T030.1,74,424,4,S-T030.1_model_73,1.807,1.807,0.0121,0.0,50.2892,16.2243,incorrect,T30_S12.M04
5,113,S-T030.1,75,425,5,S-T030.1_model_74,1.054,1.054,0.0138,0.0,48.342,13.895,incorrect,T30_S12.M05
5,113,S-T030.1,76,426,6,S-T030.1_model_75,0.998,0.998,0.0103,0.0,54.739,17.4228,incorrect,T30_S12.M06
5,113,S-T030.1,77,427,7,S-T030.1_model_76,0.632,0.632,0.0442,0.0,23.515,11.4395,incorrect,T30_S12.M07
5,113,S-T030.1,78,428,8,S-T030.1_model_77,1.192,1.192,0.018,0.0,41.455,12.6787,incorrect,T30_S12.M08
5,113,S-T030.1,79,429,9,S-T030.1_model_78,0.916,0.916,0.0113,0.0,53.8972,15.2532,incorrect,T30_S12.M09
5,113,S-T030.1,80,430,10,S-T030.1_model_79,0.768,0.768,0.0532,0.0,20.6539,12.2091,incorrect,T30_S12.M10
5,113,S-T030.1,9,359,9,S-T030.1_model_8,1.118,1.118,0.0293,0.0227,37.677,11.5049,incorrect,T30_S01.M09
5,113,S-T030.1,81,431,1,S-T030.1_model_80,1.766,1.766,0.0317,0.0227,35.1518,11.3903,incorrect,T30_S13.M01
5,113,S-T030.1,82,432,1,S-T030.1_model_81,1.354,1.354,0.0671,0.0,18.1846,10.0382,incorrect,T30_S15.M01
5,113,S-T030.1,83,433,2,S-T030.1_model_82,1.438,1.438,0.0207,0.0,37.0494,13.4977,incorrect,T30_S15.M02
